"period","defgdp","shortrate","employ","gdp_rcp","conso_rpc","inves_rpc","wage_rph","hours_pc","pinves_defl","pconso_defl"
"1970Q1",12.6034350093359,0.0798690291474394,0.669575241667852,5292.68977448911,2945.14562328802,1340.21682434369,NA,NA,1.06665770018063,1.0087377018879
"1970Q2",12.8648299289248,0.0795645504500026,0.669289655015862,5387.52336250232,2977.98432118059,1417.98976803614,NA,NA,1.06131253952069,1.00293409140251
"1970Q3",13.0570666555855,0.0760210285345395,0.66929728554325,5445.45764038758,3009.85537897553,1437.72274685988,0.0810066913797419,3368.99711214558,1.06085989076495,1.00483995605953
"1970Q4",13.2042258037803,0.0724222652036589,0.669612440212836,5504.3703129561,3064.37555740144,1430.02461952734,0.0831825768591593,3359.07757896716,1.06302989645728,1.00606187440062
"1971Q1",13.5590940125127,0.0651682453106338,0.669940833695786,5487.69798980015,3081.51834310156,1420.5309425824,0.0839875588573246,3348.99699212279,1.06194736098003,0.993462700393148
"1971Q2",13.7129355060262,0.0593857038504597,0.670501136152585,5550.8363966885,3123.21246071684,1456.19559833438,0.085024829849844,3338.7790899136,1.06737307964696,0.997007327277345
"1971Q3",13.9160413235624,0.0622614216663945,0.667661271733976,5630.09804420729,3146.37874606233,1461.17884454268,0.0867714146040112,3328.44684049979,1.06352843527852,0.998347422694486
"1971Q4",14.1081457311235,0.0600575539242426,0.66676512166649,5667.45822485124,3178.49052951952,1477.46195757701,0.0881520566369093,3317.13586687736,1.06345356203738,0.99616619099355
"1972Q1",14.4238780274698,0.050465438486701,0.666589386906153,5743.83949296666,3228.33350402046,1493.03023126429,0.0901416313882856,3305.77147835163,1.05589506735994,0.990447876286235
"1972Q2",14.6271745537547,0.0475362418754198,0.665941337195233,5774.77836891227,3238.18947361882,1511.97129594855,0.0909382031066019,3294.38981000689,1.05632742643923,0.989567834273919
"1972Q3",14.8352050266168,0.0485727793658945,0.666275624084383,5845.79596705692,3292.13747801707,1530.55980953823,0.0922888859863365,3283.02727009445,1.05472945328999,0.99580883860978
"1972Q4",15.1058995940864,0.063947706660553,0.66754694329212,5923.18914025114,3320.8127892001,1564.79226616214,0.0936164851990943,3281.34967479512,1.04871913759725,0.996449313732878
"1973Q1",15.5865759564886,0.0679128599188762,0.66880077974946,6028.75477457988,3385.57320113248,1595.47950355297,0.0955869172738737,3279.59217243863,1.0485820484154,0.985590408715727
"1973Q2",15.9631436513281,0.0848533743323535,0.671103919102878,6093.13259691758,3415.22997824006,1594.76255242705,0.0967575638186897,3277.64649819982,1.05735112783597,0.988766742875098
"1973Q3",16.4014035108306,0.102110845842182,0.672700028480455,6167.8049332078,3427.85293315069,1601.13627298641,0.0981998195947822,3275.4055309674,1.06413865082735,0.988213821633613
"1973Q4",16.754115072099,0.110824376553369,0.673189899820953,6225.92133090536,3456.75856124331,1603.62705727927,0.100423611745431,3265.91548322711,1.07528887281161,0.998191738132123
"1974Q1",17.3220401870246,0.112268194238964,0.672598038957035,6278.01237755904,3455.08919764213,1595.70656925812,0.101447118777893,3256.04384659318,1.08838013874751,1.00124393324625
"1974Q2",17.929085982254,0.114653569448917,0.670906526827551,6279.60934066407,3482.34434526778,1550.88902061263,0.103295810948167,3245.7905777195,1.09914748664449,1.00408885286597
"1974Q3",18.5671982249665,0.115240213956069,0.669172435992421,6312.35453880996,3499.38132845691,1549.87891194475,0.103784176004949,3235.15603981234,1.11046052725129,1.00006627670591
"1974Q4",19.1929369394131,0.106596596274416,0.666309939882938,6201.68873787343,3460.08727758527,1501.83917691167,0.10535147084805,3212.0083893651,1.11067253521802,1.00185535666853
"1975Q1",19.6906377695023,0.088138355250989,0.662691554676375,6133.60307299807,3477.03030561746,1478.07665376195,0.10617924318444,3188.70538221948,1.1060326442381,0.999580736431388
"1975Q2",20.1832197736798,0.0705523295759312,0.657275044043264,6154.79307083647,3520.02332095769,1455.22490482613,0.107718184508496,3165.43227058819,1.09811222322602,0.997887713120637
"1975Q3",20.5933251290468,0.0638221115705834,0.655078969103977,6198.96908115934,3556.67240332015,1458.21063213514,0.109682454920519,3142.373334838,1.09380995069723,0.999891678216791
"1975Q4",21.0223133430828,0.0659879032032398,0.653677621448545,6253.31506795081,3598.52880827523,1479.17020322905,0.110683558741062,3140.62509144846,1.09317105680705,1.00099364654427
"1976Q1",21.4566007062685,0.0700069458722668,0.652976271658006,6343.82579258756,3638.84649148201,1476.55368062703,0.111675079088581,3139.06332108063,1.09805987264705,1.00473671638631
"1976Q2",22.3462194776258,0.0856771783380818,0.653330151956163,6413.41327052926,3657.88423536351,1478.34835487612,0.112321076012478,3137.55210110914,1.09936800877822,0.997383060363034
"1976Q3",22.9694512067133,0.0934838426426787,0.653628172902611,6455.0420434034,3679.19435568255,1471.86968081601,0.114059898110877,3135.95684122034,1.10307631608423,0.996054641391633
"1976Q4",23.5599768084986,0.0920557381094242,0.652150356217137,6545.89053754513,3713.1200394736,1504.43897856726,0.115440365235111,3123.78765787989,1.10696920277936,0.997226244642913
"1977Q1",24.11805584382,0.102143163466785,0.651461010615775,6559.7183667249,3714.17031188376,1519.41253010465,0.116206305492075,3111.46821303494,1.10551933108333,0.998949356037092
"1977Q2",24.8629301366907,0.0937170763456411,0.650211658634789,6555.10757242676,3754.81473855578,1495.11361582527,0.117656248981812,3099.02576337162,1.10025337238702,0.995555770200285
"1977Q3",25.4011456903416,0.08998382483534,0.647096883829047,6546.52552641118,3776.84092256152,1499.8592522852,0.118230086727222,3086.4882032636,1.10185210723035,0.998386119134928
"1977Q4",25.9697987141744,0.0912975808514665,0.64616048873461,6610.65990852886,3806.51944394217,1515.14356462753,0.119298274706805,3072.25044335795,1.10616398668227,0.995470591393816
"1978Q1",26.5857125046868,0.0805699420426259,0.645693115042616,6638.63734082196,3809.83841793167,1516.61626772561,0.120721922237301,3058.00754708167,1.10601825879493,0.988944740227427
"1978Q2",27.2278470941677,0.0790926650553357,0.644798035111835,6699.4234537136,3843.03324177136,1529.53933418568,0.121251516298428,3043.81460642901,1.09857105371933,0.98626663864704
"1978Q3",27.8406272299109,0.0917201736034565,0.644224314176093,6715.51571659431,3862.96458441466,1528.19791453321,0.122538494667028,3029.72745468072,1.10283224793552,0.986608910973301
"1978Q4",28.403985335728,0.0913666125809649,0.643838238878438,6779.78317858574,3897.43860271048,1538.35275147282,0.123598547374081,3023.8654811592,1.11194005292284,0.98653753252727
"1979Q1",29.0362347653124,0.0769693760621268,0.643802762375609,6798.39724867025,3915.18639398258,1512.22456279206,0.124929444106275,3018.0633135434,1.11234138577095,0.986875859284631
"1979Q2",29.733069685918,0.0935036117791605,0.644340359854837,6890.82764909363,3980.17551315518,1568.00341581835,0.125424650254928,3012.25747462307,1.11550066640507,0.9876948921232
"1979Q3",30.5983114326441,0.110219555251731,0.645257078352566,6909.23266677576,3955.74896803668,1574.17471026856,0.126970027741025,3006.38654633159,1.11906724559326,0.989328783005295
"1979Q4",31.4198557198848,0.126935488724414,0.645433769351228,6957.79328054759,3986.30965206764,1594.98501338007,0.128013404921615,3000.59975829997,1.12466439541081,0.992952462964983
"1980Q1",32.3409358958516,0.127349629021971,0.644372609660065,7006.10709367929,4012.64383392614,1607.96288707347,0.12892252138692,2994.62690923021,1.14065238994873,0.99500253414037
"1980Q2",33.1998003235553,0.132369406426274,0.644014890271147,6955.84082419291,3978.16898357144,1577.02431161893,0.128700869450175,2988.4093429496,1.14644252091421,0.996203612320401
"1980Q3",33.9844340441042,0.122388908649945,0.642740848443087,6934.45769195037,3996.93963635129,1566.98085594452,0.129055551423342,2981.89018435851,1.1491898261985,0.998749935247898
