"period","defgdp","gdp_rpc","conso_rpc","inves_rpc","wage_rph","hours_pc","pinves_defl","loans_nfc_rpc","loans_hh_rpc","houseprice_defl","networth_rpc","re","slope","creditspread"
"1988Q1",57.0908686756047,7549.45252092802,4324.51216488164,1609.12103422586,0.143335810113976,273.147045502889,1.08530731186404,187.823002683026,113.579559099579,0.639239926524296,0.00625460598685343,0.0745351488645148,0.0148740148161873,0.0159155817423785
"1988Q2",57.722687914256,7609.10397870701,4342.86955161376,1637.42581240076,0.14368817314022,273.689716322382,1.0860399050631,190.220640724188,115.059202769373,0.648122446629035,0.00657337844501382,0.0725975435118892,0.0157845973174029,0.0164465253014069
"1988Q3",58.2387290947058,7693.71006067655,4399.91560211209,1662.91273931411,0.144309574657796,274.223830285737,1.08963971791421,192.505193664385,115.748673140693,0.659908483573587,0.00696664195936506,0.0797430234621122,0.010143315519696,0.0153080126397619
"1988Q4",59.0002388217248,7755.34759404537,4427.38305917251,1691.02562565645,0.144573922934827,274.383876117343,1.0861470640538,198.720701641311,118.347739878236,0.670459040305037,0.00732518176898229,0.0847532668142108,0.00460151207540214,0.0154855624402143
"1989Q1",59.7168223679452,7837.01361513267,4464.68502398333,1732.59519682885,0.145923962382467,274.52132188712,1.08541141529476,197.505980790603,117.533411093327,0.682996924280573,0.00762515879313952,0.0951583903395438,-0.00158942691816863,0.0162230845654343
"1989Q2",60.2333820546341,7902.18350752637,4487.2701982056,1747.7114074074,0.146701266413823,274.631549452029,1.08934404614517,201.862091542143,119.474552430298,0.697605077738556,0.00800329439353865,0.0969123550784868,-0.00112548515581965,0.0171058158549367
"1989Q3",60.841476940306,7940.22459230212,4534.00967245646,1757.94673209648,0.148102349608817,274.710047348713,1.08558521658184,202.276201660815,119.376439921374,0.710953635987118,0.00871910667652136,0.101019317303459,-0.00545510066564251,0.0156909301112563
"1989Q4",61.6714412611339,8013.82745478884,4575.79549889726,1797.24492242985,0.149069594883056,275.011225387732,1.08416903126845,207.625822984155,121.087043317452,0.721490678296589,0.00866760586722059,0.110717769448713,-0.0103587265597083,0.0132496640457562
"1990Q1",62.5487955905527,8113.37709549697,4608.03778319385,1848.43579360747,0.151019045945646,275.267465218245,1.08410811589263,208.51354551384,121.358742030765,0.731251804386677,0.00891982353695843,0.112255355314126,-0.00471415701939078,0.0144334959582712
"1990Q2",63.4414347761474,8141.45373553471,4632.50296811569,1835.86367448389,0.152295960246138,275.470675402444,1.08375192738532,210.196720233753,121.729111712852,0.739566922976228,0.00902345543768737,0.10617898085615,0.00119954064855445,0.0147896372736331
"1990Q3",64.0286553237717,8208.07021243939,4642.95521641279,1840.21148979842,0.15335906834187,275.612874144833,1.08324278927686,211.805713464576,122.519775910384,0.750227639418909,0.00804728162770702,0.105362177171273,0.00295559136578023,0.0146087537231637
"1990Q4",64.782896962667,8245.74192944004,4678.90978377034,1852.10744618873,0.155529048452903,274.539930766929,1.08085663449184,219.553352382595,125.440921129429,0.757754942056354,0.0068744325382285,0.11046166203437,-0.0012372813194818,0.0141962694743599
"1991Q1",65.6601658231791,8294.06045390329,4725.37307277404,1850.20377771926,0.156256747796773,273.410076267915,1.07602007473774,221.107839994802,123.519983717,0.762713203271401,0.00698983907452361,0.110963972265041,-0.00596660118175297,0.014906499720714
"1991Q2",66.598099067441,8310.18306838837,4761.03016858545,1852.41794245572,0.158497601540849,272.232833044541,1.07755287801875,223.670873481513,124.261996592897,0.765345013204935,0.00761268434644765,0.104614395206008,-0.00460189865319727,0.0143269155335297
"1991Q3",67.4488313325289,8299.55790984496,4740.53813194009,1847.60350220462,0.158839693289107,271.017716305984,1.07691355336527,225.662854679956,124.710691106578,0.767418828987523,0.00731082131854406,0.105058770051721,-0.00414155175472093,0.0145349571070736
"1991Q4",68.4550881593054,8370.26912349087,4802.69614742537,1870.61735220683,0.159480597713904,270.005801571683,1.0666082966976,229.056025234811,127.070416474295,0.766239964987984,0.0069580578942778,0.107320933694755,-0.0088773378733943,0.0141457383432796
"1992Q1",68.9636453868679,8488.48225548782,4827.15858393755,1902.42989985381,0.161921727283617,268.971021623469,1.06341092899399,232.145366327948,127.161744172739,0.769173120821965,0.00728970260563302,0.10849124833269,-0.0131750068409247,0.014765742394154
"1992Q2",69.607191944229,8415.81621565512,4828.12930620834,1872.739233764,0.162485626919267,267.91932154232,1.05810729286746,235.040131772506,128.569083405173,0.769292976416819,0.00735666503214617,0.109789641712512,-0.0135161244212092,0.0150610899941106
"1992Q3",70.1957252204088,8384.61393132928,4814.98619569933,1835.03279050224,0.164291347505388,266.85660918588,1.05573682516138,236.502251782968,129.267660525227,0.768752698481425,0.00654031625692983,0.119282741239569,-0.0192678567705743,0.0167687250868189
"1992Q4",70.824544585055,8360.44763220716,4850.38987220503,1817.88563620943,0.163718337305434,265.013204050831,1.05210778370295,241.095056184404,130.904855856855,0.766534689440188,0.00642518969693966,0.114515345751731,-0.0148908855788101,0.0159548254671192
"1993Q1",71.7090319140283,8296.35708104625,4765.50043984804,1765.07408184691,0.162581755858722,263.183546562136,1.04851132767594,241.838216380985,131.255828585492,0.760394743455658,0.00698601172666485,0.107060019204763,-0.013362416748629,0.016416598105222
"1993Q2",72.3609349610369,8295.60770092381,4760.71855640357,1735.89875082853,0.162883605292505,261.385039376769,1.04731206359288,243.865234437905,131.817955496244,0.757247062185019,0.00720084324363398,0.0909112114799197,-0.00143798199793272,0.0163685515984549
"1993Q3",72.8475831459649,8323.30233813589,4772.24074919604,1736.88756005585,0.162690386152217,259.63498099385,1.0448861608213,243.975765092203,132.614630254794,0.756277128443877,0.00789561020355965,0.0812000806480158,-0.00182318963368442,0.0168424303457986
"1993Q4",73.4357477749789,8338.61403068755,4795.38839026921,1718.74539841891,0.162210165012968,258.990410921148,1.04024892667164,244.122948455044,135.678563948776,0.754687629763641,0.00836343481299201,0.0741204477332988,-0.00139721652493875,0.0164532988265684
"1994Q1",73.8482348741386,8409.57284873345,4795.41935586323,1734.99743469358,0.16220279852498,258.41124769647,1.04059456095188,239.659150273493,135.90379791526,0.755321576737461,0.008801609654618,0.068399226649811,0.000983001378046655,0.0169834703876842
"1994Q2",74.3433340953266,8455.83710368158,4805.75965708718,1761.85601816905,0.162549145116349,257.898847683861,1.03739867507533,238.284014691248,137.465318800822,0.754352591235149,0.00858585833451542,0.0636992797893708,0.0145049752345842,0.0159153000075084
"1994Q3",74.8734932621251,8506.85883675097,4837.32135900205,1779.51193404089,0.162976404032254,257.454513681849,1.03456788929092,236.916170918521,138.145760037572,0.752295919661806,0.0082648189120624,0.0638326182817901,0.0230278329089385,0.0162439124664602
"1994Q4",75.4935764890096,8568.61243964567,4856.11212118458,1822.25382956718,0.163499554651181,257.313862054428,1.03136936032451,239.124577364256,140.750280984311,0.748630143009142,0.00790148361236332,0.0650659343374043,0.0258738637179002,0.0167628958629867
"1995Q1",75.9678504533043,8609.60282545236,4874.44033655752,1796.00073549728,0.163422107326509,257.239866156311,1.03106072726126,232.261916462271,140.237398702879,0.745715735096474,0.00769116251188727,0.069432544966683,0.0232982001762255,0.0174798560202904
"1995Q2",76.6590058073488,8655.45279585197,4927.56358226733,1811.88067099052,0.163783998642483,257.23014387091,1.02876395162951,234.094660798735,141.888458752257,0.741258109453043,0.0078747690699058,0.0713658631077817,0.0174845182362282,0.0186146478777308
"1995Q3",77.2728060310343,8675.52207763013,4920.40006606675,1808.88527070544,0.163737585894752,257.282271576487,1.02494389295204,232.758875796655,142.097447505315,0.738135894260039,0.00817779053951286,0.0669325732324063,0.0177721169757173,0.0185766750995686
"1995Q4",77.8074233514031,8695.12535357212,4922.9457980435,1825.44137252207,0.164087533345758,257.348376815912,1.02108778026747,232.290360781595,143.962787635982,0.736325470886271,0.00800561858503599,0.0650659343374043,0.016056881594813,0.018830717001047
"1996Q1",77.9944204725089,8702.2603681332,4959.80349949511,1783.5863130636,0.164205943171968,257.472106236287,1.02121287224574,232.968872495761,145.096106329688,0.738326882055755,0.00866696975107647,0.0562993634559117,0.0197491305854383,0.0187527285638362
"1996Q2",78.2279979170177,8758.66617434725,4972.54934676423,1850.76965999704,0.164615410059329,257.651607034286,1.01831686676486,234.880498980691,147.075470330056,0.742689931203058,0.00907241176968595,0.0513660892335679,0.0236211153591326,0.0184681156158349
"1996Q3",78.5253127794349,8810.53169305201,5001.28179253794,1860.80085939953,0.16552800684489,257.884991672211,1.01833913140566,234.302648473684,148.58016319376,0.744704463361877,0.00887722024342316,0.0499994346855343,0.0224008607079005,0.0179581233455328
"1996Q4",78.8143963937709,8843.6007250895,5004.69062187441,1861.9883515556,0.165830955574583,258.100896833658,1.0142368180501,236.548156470766,151.583079396555,0.743133484876601,0.0094862596948758,0.0458661514181591,0.0185412512264953,0.0174204468742846
"1997Q1",79.0958916616045,8859.23703783286,5018.88591763729,1845.71014512637,0.166396298012215,258.367940517082,1.01647146067852,238.9704649454,152.943029777187,0.736982377222479,0.0108272467981993,0.0443994980007545,0.0173214989369701,0.0172184707163607
"1997Q2",79.404676128206,8969.23578180695,5059.62560521912,1878.75499132814,0.166578727004564,258.685197291532,1.01475179445321,240.811737140381,155.902580268009,0.745525162941858,0.011693549085016,0.0432661808145114,0.0186206469525369,0.0168849631228084
"1997Q3",79.7222118107922,9032.48317421141,5069.19549112479,1885.25068025684,0.166989788892146,259.051717547127,1.01517997847466,241.421975373865,157.741391739121,0.747696104015625,0.0131772977694552,0.043232841191463,0.0145746297613587,0.0167275271244878
"1997Q4",80.0721789816193,9126.81781249934,5127.19517074604,1926.150633547,0.166819284869978,260.056759137194,1.01343342171894,243.326164189433,159.222825780593,0.742071643877631,0.0128531050922808,0.0443328287545448,0.0113852155373315,0.0165688688564351
"1998Q1",80.3328794567245,9179.68316430104,5157.79287443966,1964.30598833026,0.166414880357287,261.099580122824,1.01007810007864,246.784642479232,160.378483767525,0.738109229834075,0.0147328583270887,0.0420328547590102,0.00887619497898656,0.0164317038354877
"1998Q2",80.8218599196423,9212.70637305754,5188.18766328302,1967.46185997864,0.166483267564907,262.170240925283,1.00621702467229,247.968908644376,163.272048322456,0.745457880925832,0.0174149563193739,0.0405662113414925,0.00908254598287587,0.016050133775257
"1998Q3",80.9996050892871,9260.10498191563,5233.36794378295,2002.16671421843,0.167373399498387,263.258806621834,1.00559411139845,250.109901276807,165.532538372356,0.754068790178354,0.0169495055047098,0.0393662249090397,0.00600418258577386,0.0160816492027099
"1998Q4",81.3458736335617,9280.62722386151,5278.79938277166,2020.44831838374,0.16778528397555,264.092090993747,1.00373026897037,253.209671093492,168.912215182515,0.748973609329722,0.0153616647215429,0.0362329203354882,0.00502496815909429,0.0159964965590902
"1999Q1",81.376,9356.55730565487,5310.4816208593,2057.58699647403,0.168336227647745,264.927714884723,1.00270349980338,253.077845173233,172.968034794388,0.756286097008952,0.0174147920028983,0.030886,0.00889852073786685,0.0158316666666666
"1999Q2",81.503,9400.78962680809,5351.12787347501,2085.94729107517,0.168819036335996,267.499521551477,1.00222077714931,259.548527325518,177.585271039994,0.767161176760273,0.0181312934732271,0.026349,0.0160186794262258,0.015802
"1999Q3",81.645,9510.03325232521,5401.15533690838,2120.07018835107,0.170664032430484,267.184389964337,1.00476452936493,264.035833702093,180.838341681716,0.780605343823597,0.0183836741018107,0.026994,0.0232585989131269,0.0158103333333333
"1999Q4",81.939,9611.58181394943,5433.48642429366,2137.95607763875,0.171284502588706,268.657955802201,1.00400297782497,273.204579129488,184.212426265187,0.781632222433452,0.0200995460833788,0.034306,0.0186015848268441,0.0158023333333333
"2000Q1",82.251,9723.1178064304,5484.8919625507,2172.21016850253,0.1721873753411,270.200623722336,1.01110016899491,275.520973002682,185.819755722027,0.790366060536397,0.0242293813811563,0.035486,0.0203681820003311,0.0157473333333333
"2000Q2",82.496,9803.84772641669,5518.34025238786,2191.21949700085,0.172946195493447,271.049122355064,1.01537044220326,280.971451103465,188.50925634085,0.800199395333914,0.0241912818303007,0.042848,0.0111450297092858,0.0120853333333333
"2000Q3",82.898,9857.29282534038,5533.73882991585,2215.75186383717,0.173806689698742,271.814897276906,1.0161885690849,288.353508309354,191.315020958888,0.808569942165777,0.0240369274252585,0.047388,0.0067223985457796,0.010912
"2000Q4",83.35,9913.79099166211,5536.71202364606,2217.22630117061,0.1742095397351,272.596222266375,1.01722855428914,299.128374550318,193.812810222227,0.807111302170107,0.0224182871915571,0.050282,0.00221720752022251,0.00858466666666667
"2001Q1",84.018,10002.9766834183,5596.84185259711,2233.17547233949,0.173933239014967,272.993163036093,1.01065247923064,299.774152091502,194.179964772604,0.811782915232893,0.0204909803602012,0.047447,0.00218626770805522,0.00855300000000001
"2001Q2",84.418,10008.2510044264,5601.14878113946,2226.75561800129,0.175160296659181,272.008741327584,1.00908574000806,304.640619103164,196.216131234965,0.81982384125752,0.0197563416313934,0.045885,0.00585407184372053,0.00924833333333334
"2001Q3",85.016,10015.7764874678,5609.80168451274,2209.55976940924,0.175509921833345,271.889142610358,1.00645760797967,308.385023457717,196.985145351626,0.828208410218523,0.0170162013039273,0.042779,0.00803854139672662,0.00975433333333333
"2001Q4",85.709,10010.8819677946,5619.8307302479,2200.32385087858,0.175462722377768,272.075558496701,1.00018667817849,317.092799970716,197.598692172512,0.825518920562432,0.0160657816221019,0.034522,0.0131929917830583,0.012378
"2002Q1",86.31,10017.53028516,5612.37037108074,2193.6933135363,0.175944559932875,271.672658406177,0.997566909975669,321.58178778683,197.960964577086,0.837880395395742,0.0164188518545713,0.033615,0.0174940651784243,0.0143516666666667
"2002Q2",86.504,10062.3448459413,5608.11208427518,2167.2648261195,0.176622931659306,271.886371528789,1.00196522704152,324.206958504455,200.609463659004,0.853155855614498,0.0156230157829926,0.034461,0.0179879739804354,0.014739
"2002Q3",87.153,10095.8462965663,5636.91943454447,2175.21302861321,0.176674657015969,271.690908549023,0.995008777666862,323.935841907375,201.420064279479,0.861996207767469,0.0120614291735114,0.033589,0.0138369836896366,0.012911
"2002Q4",87.518,10103.9549347693,5665.54195083923,2186.70661854347,0.177272019216317,271.387514556934,0.995886560478987,327.032357450127,204.634124608239,0.861906433856204,0.0111424649599801,0.031162,0.0141548664482486,0.012138
"2003Q1",88.083,10062.7155134448,5657.75604256982,2181.63604387175,0.176671072756102,271.434532364144,0.992620596482863,326.26283209492,204.856449409114,0.869415618006352,0.010086759843078,0.026854,0.0143261272854717,0.013646
"2003Q2",88.585,10062.4558602978,5662.46782354256,2185.30509672294,0.176874769893577,270.866954030999,0.987085849748829,329.135705702278,207.034599880089,0.880474973170796,0.0105802204848277,0.023591,0.0158225764269457,0.0140423333333333
"2003Q3",89.191,10112.5074122824,5686.95452444867,2199.04923186533,0.177616512567364,271.164190046991,0.985458174031012,328.476149480447,208.736187167989,0.889270706397612,0.0113900873907264,0.021391,0.0200986643954167,0.0138756666666667
"2003Q4",89.367,10171.8817221298,5699.94403695214,2218.99170974208,0.17737083664951,271.443750346996,0.986505085769915,332.233395280326,212.012926276077,0.896633806921351,0.011935664801914,0.021493,0.0220017300555707,0.0133736666666667
"2004Q1",89.855,10212.936936537,5727.6619420123,2216.16032189584,0.178006934804259,270.814703695166,0.987090312169607,332.583868370451,213.004250989096,0.903872542097077,0.0128068947601482,0.020618,0.0207128812025534,0.0136153333333333
"2004Q2",90.366,10265.4526809691,5734.08124738157,2230.92759706276,0.177863518132315,271.583686239559,0.990438881880353,334.584704417839,217.355583277797,0.918381886794231,0.0126311355634108,0.020834,0.0223269950519958,0.013266
"2004Q3",90.691,10280.2511092607,5734.16146435597,2233.26673663717,0.178000584354244,271.376612812201,0.993957504052221,335.472991029438,220.357151550183,0.933853584453722,0.0122830678331988,0.021163,0.0206839632257582,0.012937
"2004Q4",91.203,10307.5146562868,5781.57189364793,2238.30641191493,0.177917615311387,271.705362767065,0.995745753977391,341.002579671961,223.486968319956,0.940628415476529,0.0129587648683646,0.02164,0.0166663758360701,0.01246
"2005Q1",91.573,10318.5510538058,5795.00729516126,2243.81374474258,0.178290691091507,271.712188962063,0.994321470302382,343.230376826185,225.367337060929,0.952489601107649,0.0137390079075249,0.021404,0.0150129282383059,0.0123293333333333
"2005Q2",91.99,10371.8343774353,5825.58452645477,2280.36985940619,0.177562843634631,273.6500631096,0.996064789651049,349.769126483816,230.294540922252,0.967430125589753,0.0138599644848112,0.021244,0.0125602511286613,0.0119893333333333
"2005Q3",92.341,10442.5697993305,5849.8537809945,2306.00330638773,0.178628853710562,273.300623184385,0.998375586142667,350.644539530029,233.715100449744,0.983208136008284,0.0149368442054653,0.021305,0.0110726443524983,0.0118616666666667
"2005Q4",92.999,10496.6811276548,5871.91851370455,2321.13399701135,0.178458456836211,274.964951218465,0.997580619146442,352.974554367388,237.005513901867,0.988332452965129,0.0153950033638137,0.023437,0.0106059554297893,0.0107963333333333
"2006Q1",93.32,10575.6697022839,5895.42351650578,2345.86331131866,0.178344966273255,276.080699691915,1.00192884697814,364.166202539991,240.460171532489,1.00055505897202,0.0169036463057022,0.026136,0.00928132235370439,0.0101973333333333
"2006Q2",93.851,10684.8618245961,5922.88361346957,2399.71789093163,0.178615232738111,277.107309778204,1.00461369617798,370.285822157868,244.727019969463,1.01258162749291,0.0168229244566772,0.028957,0.0112952061154956,0.0100763333333333
"2006Q3",94.348,10741.8409760933,5938.14212865044,2416.7323981397,0.178572837245316,278.684768451315,1.00699537881036,368.697152221726,247.47943361388,1.02410798019447,0.0168146339389184,0.032215,0.00732416805971397,0.009785
"2006Q4",94.857,10856.4927588271,5982.67021197485,2470.0149733073,0.178771043728972,279.828990564003,1.00796989152092,372.938365999766,250.964138712197,1.0277211968118,0.0182886085451383,0.035902,0.00243624382062959,0.00956466666666667
"2007Q1",95.685,10912.2230414464,5974.21252893908,2499.68497347888,0.178400977823668,280.962064839835,1.00628102628416,376.570799771197,252.776149271476,1.02762547771208,0.0190240981530224,0.038204,0.00261485108804383,0.00922933333333333
"2007Q2",96.103,10983.4828071249,6021.14715999664,2510.19138980081,0.178877509764044,281.893786873688,1.00773128830526,386.45237258074,256.827797614788,1.03568162306093,0.0201756873812707,0.040678,0.00341648100658745,0.009122
"2007Q3",96.605,11024.664870047,6041.90469677955,2519.29885394241,0.178900838374596,283.074788751025,1.00655245587702,389.224262746017,259.128761402342,1.04475810710241,0.0194653686281711,0.044937,-0.000302438312925979,0.00746300000000001
"2007Q4",97.363,11076.0236623201,6059.43569457872,2561.51708645313,0.179869282552175,283.662056550312,1.00660415147438,404.204843457564,261.441676477623,1.03951899805333,0.0193708848709848,0.047184,-0.00381617057696346,0.006816
"2008Q1",97.805,11126.3462661461,6052.37827513096,2550.95416995528,0.181278952056463,284.413049908788,1.00844537600327,411.163587425775,262.213254037153,1.04298036705254,0.0166884421846352,0.044763,-0.00348091261645091,0.008437
"2008Q2",98.394,11081.6114147073,6038.34584387878,2512.30910662269,0.181733076562276,283.801021276015,1.00972620281724,417.039683224608,264.960797481271,1.04146407864285,0.0163105209630899,0.048593,-0.00362699357077551,0.00634033333333333
"2008Q3",98.592,11022.9916460243,6018.97078102068,2477.19558169886,0.183552369617307,282.59536819353,1.01166423239208,423.389861463834,266.57672709102,1.03858171201038,0.0141605734716124,0.049817,-0.00425258429688714,0.006883
"2008Q4",98.957,10820.4477023517,5988.01781969902,2403.10122696609,0.183682622831984,280.956760019491,1.00494154026496,422.473605628456,267.522830928458,1.01905088154008,0.0104156804471905,0.042424,-0.00197847427412462,0.00904266666666667
"2009Q1",99.378,10483.5426500129,5954.08156911253,2259.29452309648,0.184675851504977,276.006821067853,1.00233452071887,423.646717976032,267.294961875676,0.996648291512742,0.00907625413781961,0.020068,0.0188279333099688,0.0148653333333333
"2009Q2",99.23,10478.5047782328,5956.39996209362,2205.47894544125,0.186187534595727,273.345414702314,0.995878262622191,424.310009238893,269.612780398078,0.985888826512439,0.0100127760841864,0.01308,0.0265208464638861,0.0158533333333333
"2009Q3",99.272,10519.8138378145,5954.52022641523,2190.49004143559,0.187428771529215,272.071863366388,0.996323233137239,421.740496854182,270.403725832726,0.987096886360509,0.0112216015696576,0.008709,0.0290247330153203,0.0174576666666667
"2009Q4",99.476,10570.4044903295,5966.3522091704,2192.5535948256,0.188393368447748,271.348892776764,0.994078973822832,421.274920056328,271.647732795117,0.985511945589975,0.012145996114076,0.00722,0.0293355418802333,0.0184133333333333
"2010Q1",99.645,10613.089861704,5983.22628599565,2167.79044227804,0.188474320001023,271.600572967105,0.999427969290983,422.799459956237,271.771687035925,0.981231368096342,0.0121203303529021,0.006613,0.030352869242731,0.0173536666666667
"2010Q2",99.757,10717.8368064613,6000.05991419094,2215.39602260795,0.189077445508352,272.362051603513,1.00135328849103,426.781275972496,273.489787299321,0.990456474261882,0.011798727815044,0.006876,0.0291219523130512,0.017424
"2010Q3",100.206,10767.8785919858,6015.11389247605,2215.08832224329,0.189180373090957,272.154046769686,0.997365427219927,424.704254439654,273.24567759423,0.994208572590863,0.0116783575541587,0.008749,0.0256779041335938,0.0173176666666667
"2010Q4",100.384,10835.1815652112,6045.13637467869,2214.65591187254,0.189830078155517,272.397644418261,1.0018528849219,430.578572270168,275.056950496973,0.995556178910135,0.0122848305474103,0.010208,0.0272190035475916,0.0176586666666667
"2011Q1",100.633,10931.220935863,6044.35625346493,2247.96034334551,0.189556919552011,274.280711305367,1.00524678783302,429.155876557989,274.503250454973,0.990555168398456,0.0127963525781958,0.010958,0.0320865554737065,0.0181086666666667
